customer_id,age,gender,region,annual_income,monthly_spend,loyalty_points,purchases_per_month,avg_session_duration_min,days_since_last_purchase,return_rate_pct,customer_satisfaction_score,membership_tier,primary_category,device_preference,cluster_label
CUST010069,40,Male,South,10000.0,290.09,23833,1.3,8.9,44,3.02,3.8,Bronze,Sports,Desktop,4
CUST010070,31,Female,North,40225.04,2271.45,84690,13.6,56.4,26,4.97,4.0,Platinum,Sports,Mobile,1
CUST010071,58,Female,North,10000.0,1090.61,41546,5.1,35.6,14,3.88,4.1,Bronze,Home & Garden,Tablet,2
CUST010072,61,Female,South,10000.0,1245.0,46283,4.4,29.4,33,3.83,4.1,Gold,Home & Garden,Desktop,2
CUST010073,37,Female,South,35670.47,2156.14,82253,13.2,56.1,13,5.29,3.4,Gold,Sports,Desktop,1
CUST010074,58,Male,North,10000.0,846.47,45744,5.2,49.4,22,2.85,4.4,Bronze,Luxury,Mobile,2
CUST010075,26,Female,West,65581.42,4144.73,114781,21.5,100.6,64,3.03,4.0,Platinum,Fashion,Mobile,3
CUST010076,55,Male,West,11846.71,421.6,49332,6.5,42.0,37,3.85,3.5,Gold,Sports,Desktop,2
CUST010077,39,Male,East,10000.0,435.68,15650,1.0,14.8,22,3.81,4.6,Bronze,Sports,Tablet,4
CUST010078,32,Female,North,49163.49,3512.31,82240,7.9,62.0,12,4.79,3.8,Silver,Fashion,Desktop,1
CUST010079,43,Female,West,10000.0,432.23,22516,1.0,8.9,22,1.01,4.3,Gold,Electronics,Desktop,4
CUST010080,50,Male,West,10000.0,1045.35,49308,5.8,39.4,29,4.0,3.6,Bronze,Electronics,Tablet,2
CUST010081,51,Male,East,10220.85,856.08,58960,3.3,48.7,39,4.48,4.0,Silver,Sports,Desktop,2
CUST010082,46,Male,South,48366.07,2812.83,74955,9.3,74.6,5,4.16,3.9,Gold,Home & Garden,Mobile,1
CUST010083,29,Female,West,80152.23,4947.48,115635,14.6,72.4,75,2.35,3.7,Platinum,Home & Garden,Mobile,3
CUST010084,23,Female,North,10000.0,679.12,27871,2.4,17.8,24,4.75,3.1,Bronze,Electronics,Desktop,0
CUST010085,59,Male,East,11689.48,346.62,43221,1.8,46.3,49,5.08,4.1,Bronze,Fashion,Mobile,2
CUST010086,52,Male,South,10184.76,614.92,57504,3.4,34.4,40,2.07,3.4,Silver,Sports,Mobile,2
CUST010087,23,Male,North,10000.0,503.26,22127,3.4,14.1,10,3.89,3.0,Bronze,Luxury,Desktop,0
CUST010088,29,Female,South,109418.5,3929.74,100586,21.5,95.8,28,3.15,4.1,Platinum,Home & Garden,Mobile,3
CUST010089,54,Male,East,10000.0,812.3,64787,6.2,41.9,66,5.8,3.0,Silver,Fashion,Desktop,2
CUST010090,42,Female,South,10000.0,398.93,26273,1.0,9.8,139,3.93,3.7,Bronze,Fashion,Mobile,4
CUST010091,30,Male,North,95271.63,4557.05,88576,24.3,89.4,38,2.65,4.1,Gold,Home & Garden,Mobile,3
CUST010092,24,Female,East,37096.29,2753.24,105466,12.7,71.3,64,4.91,3.6,Gold,Fashion,Mobile,1
CUST010093,35,Female,East,28929.99,2592.18,76689,7.1,40.4,23,3.02,3.1,Platinum,Electronics,Tablet,1
CUST010094,42,Male,South,10000.0,268.37,18185,1.0,6.5,30,2.08,3.6,Bronze,Electronics,Mobile,4
CUST010095,42,Female,East,10000.0,309.52,24789,1.0,10.2,28,2.58,4.9,Gold,Electronics,Desktop,4
CUST010096,30,Female,North,48834.42,2869.16,68271,9.8,66.6,30,4.1,4.3,Silver,Fashion,Desktop,1
CUST010097,53,Female,North,10000.0,744.69,58662,4.1,35.9,34,2.93,4.1,Bronze,Fashion,Mobile,2
CUST010098,24,Female,West,10000.0,258.46,32098,2.9,14.5,35,5.24,3.3,Silver,Home & Garden,Mobile,0
CUST010099,42,Female,North,10000.0,302.9,16813,1.0,6.8,23,3.29,3.5,Bronze,Electronics,Desktop,4
CUST010100,30,Female,East,84023.51,3383.57,112080,17.2,61.4,55,4.82,3.5,Gold,Fashion,Desktop,3
CUST010101,26,Female,North,32646.6,2260.56,70072,4.6,45.7,28,4.75,4.5,Gold,Luxury,Mobile,1
CUST010102,30,Female,West,100030.94,2567.48,120024,24.8,82.1,15,4.0,4.2,Silver,Sports,Tablet,3
CUST010103,18,Female,South,10000.0,373.11,23639,2.4,21.2,25,5.8,4.2,Silver,Home & Garden,Mobile,0
CUST010104,29,Female,South,83065.38,3595.69,128594,19.6,107.5,54,2.31,2.8,Gold,Sports,Mobile,3
CUST010105,58,Female,West,10000.0,777.57,72712,4.1,39.1,57,4.23,4.1,Silver,Fashion,Desktop,2
CUST010106,34,Male,West,53565.14,2435.54,97485,14.7,65.3,13,4.16,3.4,Platinum,Fashion,Desktop,1
CUST010107,24,Female,East,74568.74,3853.45,83446,24.7,95.3,29,4.03,3.7,Silver,Electronics,Desktop,3
CUST010108,24,Male,South,68244.53,4382.57,129439,22.8,97.3,47,3.22,3.6,Platinum,Home & Garden,Tablet,3
CUST010109,29,Female,West,99374.39,6139.05,99955,25.0,76.2,45,3.47,4.2,Platinum,Electronics,Mobile,3
CUST010110,22,Male,South,10000.0,687.1,32546,1.1,12.8,1,5.5,4.0,Bronze,Sports,Mobile,0
CUST010111,31,Female,South,45184.3,2427.33,95342,11.8,75.5,12,4.76,3.1,Gold,Sports,Tablet,1
CUST010112,52,Male,North,10000.0,819.11,52616,3.2,43.8,81,3.08,3.5,Silver,Home & Garden,Desktop,2
CUST010113,39,Male,East,31884.56,2091.73,87230,6.9,54.7,15,5.44,3.7,Silver,Fashion,Mobile,1
CUST010114,23,Female,East,104071.04,4805.34,123668,13.2,74.2,16,1.61,4.8,Platinum,Fashion,Tablet,3
CUST010115,33,Female,South,47206.56,3163.06,101175,15.3,49.9,31,3.31,3.9,Gold,Home & Garden,Tablet,1
CUST010116,18,Male,East,10000.0,520.03,29944,2.0,11.8,50,4.88,4.2,Bronze,Electronics,Tablet,0
CUST010117,32,Male,East,36525.65,2642.96,104029,8.9,73.4,176,4.39,3.5,Gold,Sports,Desktop,1
CUST010118,21,Female,East,104353.03,4189.1,115594,24.6,84.3,42,3.07,3.5,Gold,Fashion,Desktop,3
CUST010119,44,Female,North,10000.0,302.07,16321,1.0,8.9,56,2.87,4.2,Gold,Electronics,Desktop,4
CUST010120,29,Female,West,90993.76,4889.64,135228,19.4,96.3,31,5.51,4.1,Platinum,Sports,Mobile,3
CUST010121,42,Male,East,10000.0,162.03,10743,1.0,5.0,143,3.76,4.6,Bronze,Fashion,Tablet,4
CUST010122,28,Female,East,10000.0,540.68,27635,2.8,14.3,45,5.53,3.2,Bronze,Fashion,Mobile,0
CUST010123,41,Male,North,10000.0,312.82,28038,1.0,3.1,84,2.75,3.5,Silver,Electronics,Tablet,4
CUST010124,44,Male,North,10000.0,345.61,20723,1.9,6.0,137,3.2,5.0,Bronze,Home & Garden,Tablet,4
CUST010125,30,Male,South,40018.8,2196.91,91478,10.3,69.4,24,4.84,3.4,Gold,Home & Garden,Tablet,1
CUST010126,33,Female,East,44142.57,2876.22,81876,8.4,62.4,23,1.86,3.8,Silver,Fashion,Tablet,1
CUST010127,30,Female,East,107493.78,4827.36,105506,19.9,88.0,60,3.49,3.2,Platinum,Luxury,Mobile,3
CUST010128,29,Female,East,42412.77,2723.27,103332,15.9,54.6,24,7.53,3.3,Silver,Fashion,Tablet,1
CUST010129,22,Female,North,71625.76,3014.79,119909,13.8,71.5,21,2.07,4.5,Platinum,Sports,Desktop,3
CUST010130,20,Male,West,10000.0,427.95,25555,2.4,14.6,10,3.42,3.2,Bronze,Fashion,Mobile,0
CUST010131,29,Female,West,62296.46,3071.96,85029,10.5,58.3,96,4.5,3.1,Platinum,Sports,Mobile,1
CUST010132,18,Male,South,10000.0,479.43,29308,1.5,13.4,9,4.23,4.1,Silver,Fashion,Desktop,0
CUST010133,49,Female,West,10000.0,377.59,20966,1.1,7.7,21,3.3,5.0,Bronze,Fashion,Desktop,4
CUST010134,36,Male,South,10000.0,204.36,26765,1.8,7.4,58,4.11,4.8,Bronze,Electronics,Desktop,4
CUST010135,33,Female,North,41121.33,2696.46,83019,14.3,59.0,73,3.35,3.9,Gold,Luxury,Tablet,1
CUST010136,35,Female,West,40385.59,3501.6,61722,10.3,42.2,39,6.36,4.1,Gold,Home & Garden,Mobile,1
CUST010137,34,Female,West,32982.91,2622.35,70758,15.5,56.2,28,4.68,2.2,Gold,Electronics,Tablet,1
CUST010138,26,Male,East,10000.0,866.27,21602,2.4,21.8,28,4.92,3.1,Bronze,Electronics,Desktop,0
CUST010139,25,Male,East,100513.58,3645.08,113695,22.3,69.2,104,4.41,3.1,Gold,Sports,Desktop,3
CUST010140,20,Female,South,10000.0,617.64,25501,2.1,23.2,25,4.23,2.5,Silver,Electronics,Mobile,0
CUST010141,60,Female,South,10000.0,778.05,46895,6.2,50.4,16,5.31,3.8,Gold,Home & Garden,Desktop,2
CUST010142,67,Female,West,10000.0,707.87,47286,6.8,39.0,216,4.87,3.4,Silver,Home & Garden,Mobile,2
CUST010143,25,Female,East,10000.0,654.06,28208,1.4,18.9,5,4.54,2.7,Silver,Home & Garden,Mobile,0
CUST010144,39,Male,South,10000.0,347.36,15412,1.0,10.8,26,5.82,4.0,Bronze,Electronics,Desktop,4
CUST010145,28,Female,North,71178.49,4800.13,94337,20.2,63.3,45,3.45,4.6,Platinum,Home & Garden,Mobile,3
CUST010146,31,Male,South,10000.0,253.45,20562,1.7,6.6,35,1.34,3.9,Bronze,Electronics,Desktop,4
CUST010147,23,Female,South,86111.36,4240.11,132658,23.3,86.2,29,1.65,4.1,Silver,Fashion,Mobile,3
CUST010148,20,Female,East,123573.8,4875.64,134177,24.9,98.9,44,1.96,3.9,Silver,Luxury,Tablet,3
CUST010149,44,Female,South,10000.0,224.21,25682,1.4,11.7,30,0.41,3.9,Bronze,Sports,Desktop,4
CUST010150,23,Male,South,10000.0,310.01,25519,2.4,11.2,9,3.77,4.5,Gold,Fashion,Mobile,0
CUST010151,54,Female,East,10000.0,684.36,62012,6.9,32.5,80,5.2,3.5,Silver,Fashion,Mobile,2
CUST010152,19,Male,North,10000.0,489.49,30822,3.1,15.4,5,4.85,3.7,Silver,Fashion,Desktop,0
CUST010153,22,Female,East,10000.0,519.73,33160,1.4,16.3,8,5.15,2.9,Gold,Fashion,Mobile,0
CUST010154,53,Male,South,10000.0,358.56,28536,1.0,8.4,43,4.79,3.5,Bronze,Electronics,Desktop,4
CUST010155,33,Female,West,45401.71,3672.99,64871,13.4,44.8,28,3.95,4.0,Silver,Sports,Mobile,1
CUST010156,41,Female,East,39920.05,2696.24,111002,7.8,68.4,79,4.21,3.5,Gold,Fashion,Tablet,1
CUST010157,20,Female,South,10000.0,167.36,35119,1.0,17.4,14,5.91,3.3,Bronze,Electronics,Mobile,0
CUST010158,68,Male,North,10645.67,1330.43,55764,2.2,48.8,72,2.86,3.1,Platinum,Sports,Mobile,2
CUST010159,40,Male,South,10000.0,127.96,28158,1.0,9.1,37,3.41,4.2,Bronze,Fashion,Desktop,4
CUST010160,48,Female,East,10000.0,555.65,49459,2.9,38.5,55,4.4,4.5,Silver,Home & Garden,Desktop,2
CUST010161,57,Male,South,10597.7,911.26,59112,5.7,45.4,33,5.04,3.9,Silver,Sports,Desktop,2
CUST010162,33,Female,East,49609.51,2027.31,75047,12.5,59.7,33,3.62,3.4,Gold,Sports,Desktop,1
CUST010163,58,Male,East,10000.0,462.77,56066,3.3,36.1,16,4.78,3.4,Silver,Sports,Mobile,2
CUST010164,53,Female,North,10000.0,689.5,56092,5.8,38.5,16,2.3,2.8,Gold,Electronics,Tablet,2
CUST010165,21,Male,North,10000.0,373.04,23551,1.0,21.6,1,4.67,3.6,Bronze,Luxury,Mobile,0
CUST010166,29,Female,North,80239.62,5846.14,100496,16.9,95.9,31,5.38,3.7,Platinum,Home & Garden,Desktop,3
CUST010167,53,Male,West,10000.0,693.91,59535,7.7,24.3,12,3.35,3.3,Gold,Sports,Tablet,2
CUST010168,25,Male,North,86407.49,3311.79,93885,14.3,89.4,30,5.2,4.0,Platinum,Home & Garden,Desktop,3
CUST010169,52,Male,West,10000.0,150.8,23995,1.0,11.1,47,3.52,4.0,Bronze,Home & Garden,Mobile,4
CUST010170,32,Male,East,46430.66,1853.4,106565,12.8,63.3,10,4.45,3.8,Gold,Home & Garden,Desktop,1
CUST010171,22,Male,East,71160.73,3689.12,109559,17.0,97.8,18,2.52,4.1,Platinum,Electronics,Mobile,3
CUST010172,29,Female,West,86714.19,4526.76,117681,12.8,92.6,27,4.88,4.9,Platinum,Home & Garden,Mobile,3
CUST010173,51,Female,West,10000.0,878.24,36506,4.3,40.3,36,2.48,3.8,Silver,Home & Garden,Desktop,2
CUST010174,24,Male,North,10000.0,575.3,32338,2.7,23.0,35,5.92,3.5,Bronze,Fashion,Tablet,0
CUST010175,38,Male,West,10000.0,210.96,18097,1.4,8.7,98,4.27,4.8,Silver,Electronics,Desktop,4
CUST010176,19,Female,North,10000.0,540.66,30441,3.1,8.6,15,5.53,2.6,Silver,Fashion,Mobile,0
CUST010177,46,Male,South,10000.0,255.63,25694,1.0,3.6,40,3.04,4.7,Gold,Home & Garden,Mobile,4
CUST010178,29,Male,North,36571.77,2554.84,62413,17.1,57.3,76,3.78,3.6,Gold,Electronics,Desktop,1
CUST010179,22,Female,West,110868.94,5079.99,89214,21.6,58.4,33,3.25,4.1,Gold,Luxury,Tablet,3
CUST010180,24,Female,South,10000.0,457.98,25686,1.0,14.5,30,3.76,3.2,Silver,Home & Garden,Desktop,0
CUST010181,58,Male,North,10000.0,863.61,75134,3.3,42.8,117,4.96,4.0,Bronze,Sports,Desktop,2
CUST010182,49,Male,East,10000.0,331.51,15785,1.2,7.7,43,2.59,5.0,Bronze,Fashion,Mobile,4
CUST010183,30,Male,East,53924.27,2239.14,85529,7.9,72.4,32,3.72,4.1,Platinum,Luxury,Desktop,1
CUST010184,55,Female,South,10000.0,714.56,43444,4.6,43.8,41,3.0,3.4,Silver,Electronics,Mobile,2
CUST010185,23,Male,West,10000.0,407.76,33432,1.6,13.2,28,4.95,3.1,Gold,Sports,Desktop,0
CUST010186,24,Female,North,10000.0,585.1,36295,2.0,10.5,18,4.35,4.2,Bronze,Electronics,Desktop,0
CUST010187,29,Male,West,87519.39,4608.9,122331,23.1,83.5,73,1.17,3.7,Platinum,Fashion,Mobile,3
CUST010188,39,Male,West,10000.0,109.23,19981,1.4,7.4,96,2.79,5.0,Bronze,Home & Garden,Desktop,4
CUST010189,31,Male,South,53837.77,3225.26,94273,13.8,67.1,22,5.69,3.5,Platinum,Sports,Mobile,1
CUST010190,34,Male,East,43303.84,2359.73,116145,5.1,54.3,26,5.23,4.3,Gold,Luxury,Tablet,1
CUST010191,37,Male,East,44007.34,2196.54,98396,20.1,54.5,68,4.47,4.0,Platinum,Electronics,Desktop,1
CUST010192,34,Male,East,30074.93,3063.82,89545,11.5,75.1,11,3.98,4.0,Silver,Home & Garden,Mobile,1
CUST010193,24,Male,East,10000.0,636.0,42685,2.6,15.1,31,3.5,3.0,Bronze,Luxury,Mobile,0
CUST010194,23,Female,East,10000.0,339.42,31799,1.0,22.9,3,6.36,3.8,Bronze,Electronics,Mobile,0
CUST010195,23,Female,West,10000.0,706.22,39005,2.9,16.9,66,6.05,3.7,Silver,Electronics,Mobile,0
CUST010196,46,Male,East,10000.0,287.13,17512,1.0,10.3,23,3.09,4.3,Bronze,Home & Garden,Mobile,4
CUST010197,55,Male,South,11206.3,1023.73,23946,5.9,35.9,30,3.46,4.6,Bronze,Home & Garden,Desktop,2
CUST010198,47,Male,North,10000.0,283.62,22324,1.3,8.1,22,1.47,4.2,Bronze,Fashion,Tablet,4
CUST010199,32,Male,East,47346.75,2656.9,64868,14.8,59.9,35,4.76,2.5,Bronze,Luxury,Tablet,1
CUST010200,45,Female,North,43614.97,2333.61,86542,11.9,53.8,158,5.77,3.1,Gold,Fashion,Tablet,1
CUST010201,47,Female,North,10139.88,694.33,42415,4.4,46.7,171,4.78,4.1,Silver,Home & Garden,Tablet,2
CUST010202,24,Male,East,10000.0,537.83,27405,1.6,18.9,6,5.58,2.6,Bronze,Fashion,Mobile,0
CUST010203,54,Female,North,10000.0,954.45,49730,5.6,42.1,16,4.12,3.1,Gold,Home & Garden,Mobile,2
CUST010204,69,Male,East,10000.0,568.93,57161,1.4,42.9,48,2.36,3.2,Silver,Electronics,Mobile,2
CUST010205,24,Female,East,10000.0,760.69,22299,1.7,13.0,32,5.95,3.7,Gold,Fashion,Mobile,0
CUST010206,18,Male,South,10000.0,511.88,33863,1.0,13.1,78,4.86,4.3,Bronze,Fashion,Tablet,0
CUST010207,50,Female,East,10000.0,288.05,22617,1.0,10.1,86,2.58,4.6,Bronze,Electronics,Desktop,4
CUST010208,49,Female,West,10000.0,418.17,21893,1.1,5.9,61,1.76,4.4,Bronze,Home & Garden,Tablet,4
CUST010209,47,Male,East,10000.0,242.23,16491,1.2,6.8,54,2.55,4.9,Bronze,Electronics,Tablet,4
CUST010210,25,Female,West,89613.46,5012.55,119768,16.6,93.9,26,2.92,5.0,Platinum,Luxury,Mobile,3
CUST010211,34,Female,South,95438.3,4197.65,121261,21.9,93.5,25,3.32,3.4,Gold,Electronics,Mobile,3
CUST010212,41,Male,North,10000.0,374.33,24320,1.0,7.7,86,4.15,3.6,Bronze,Home & Garden,Desktop,4
CUST010213,39,Male,North,10000.0,594.29,48709,8.1,32.3,79,2.75,3.6,Silver,Home & Garden,Tablet,2
CUST010214,28,Female,East,80906.71,3542.87,119736,13.3,79.1,16,2.75,4.5,Platinum,Sports,Mobile,3
CUST010215,19,Female,East,10000.0,246.79,21216,2.4,17.7,36,4.65,3.3,Bronze,Fashion,Mobile,0
CUST010216,31,Male,West,91479.56,3164.98,163889,21.6,88.4,50,2.57,3.9,Platinum,Sports,Tablet,3
CUST010217,28,Female,West,47529.35,4686.72,106741,20.2,81.9,33,2.73,4.1,Platinum,Sports,Desktop,3
CUST010218,49,Female,South,10000.0,414.57,24724,1.0,10.8,40,3.14,4.5,Bronze,Sports,Desktop,4
CUST010219,54,Male,North,10000.0,527.95,17652,1.3,3.0,62,3.96,4.6,Bronze,Electronics,Mobile,4
CUST010220,29,Male,North,90770.64,4778.28,136127,21.5,89.6,33,3.91,3.9,Silver,Home & Garden,Desktop,3
CUST010221,50,Female,South,10000.0,963.71,77012,7.6,28.1,11,5.23,4.6,Silver,Home & Garden,Desktop,2
CUST010222,38,Male,West,41553.36,2974.0,106906,16.4,64.0,22,4.56,3.8,Gold,Luxury,Desktop,1
CUST010223,19,Male,South,10000.0,534.06,32098,2.9,16.2,3,4.15,3.7,Bronze,Home & Garden,Desktop,0
CUST010224,45,Male,North,10000.0,205.93,17265,1.0,9.7,44,2.79,3.7,Silver,Fashion,Mobile,4
CUST010225,21,Female,East,10000.0,749.46,23086,2.2,15.5,24,4.34,3.5,Bronze,Fashion,Desktop,0
CUST010226,22,Female,West,10000.0,770.85,28786,1.0,19.1,72,6.15,3.0,Bronze,Luxury,Mobile,0
CUST010227,28,Male,West,87811.35,2707.57,137453,14.0,78.8,18,4.33,4.4,Gold,Sports,Desktop,3
CUST010228,25,Female,East,91327.85,5360.44,151873,20.4,69.2,31,3.99,4.4,Platinum,Sports,Desktop,3
CUST010229,63,Female,North,10000.0,830.87,37889,7.0,40.5,24,2.22,3.9,Bronze,Home & Garden,Mobile,2
CUST010230,27,Male,East,87990.6,4929.08,133007,15.4,91.6,43,4.6,4.1,Platinum,Sports,Mobile,3
CUST010231,48,Female,East,10000.0,501.12,28915,2.0,1.9,58,3.1,3.9,Bronze,Electronics,Tablet,4
CUST010232,58,Female,West,10000.0,612.15,54995,2.9,36.8,11,3.14,3.3,Bronze,Home & Garden,Mobile,2
CUST010233,49,Female,East,10000.0,911.08,48464,4.9,36.4,27,3.82,3.7,Gold,Electronics,Desktop,2
CUST010234,18,Male,South,10000.0,431.45,31946,5.7,7.2,27,6.12,3.9,Gold,Fashion,Mobile,0
CUST010235,27,Female,East,105267.02,4510.8,173181,14.8,118.8,17,4.64,3.5,Gold,Sports,Mobile,3
CUST010236,54,Female,South,11999.93,626.28,34286,5.1,38.7,35,4.13,4.0,Silver,Home & Garden,Mobile,2
CUST010237,33,Male,East,105442.4,3542.39,155445,22.9,74.6,21,2.23,4.0,Platinum,Electronics,Mobile,3
CUST010238,23,Male,West,125846.32,3737.42,150383,24.0,73.9,64,4.03,4.2,Gold,Luxury,Desktop,3
CUST010239,37,Female,East,33261.79,2725.24,105379,11.5,55.2,59,2.57,3.3,Gold,Sports,Mobile,1
CUST010240,32,Male,West,38291.25,2239.91,79260,10.6,72.8,25,4.83,3.5,Bronze,Home & Garden,Mobile,1
CUST010241,29,Female,South,83836.52,3663.77,122338,20.2,87.5,43,4.54,4.0,Gold,Fashion,Mobile,3
CUST010242,45,Male,East,10000.0,241.66,24331,1.1,7.6,40,2.09,4.3,Silver,Home & Garden,Desktop,4
CUST010243,37,Male,West,47065.35,2177.63,102991,9.3,58.3,14,6.03,4.1,Gold,Fashion,Mobile,1
CUST010244,21,Female,North,10000.0,439.16,25759,1.0,24.5,8,5.82,2.9,Bronze,Sports,Mobile,0
CUST010245,26,Female,North,59084.21,2641.37,68616,10.4,71.1,83,3.84,3.5,Platinum,Electronics,Desktop,1
CUST010246,24,Male,East,83129.73,4367.79,145882,12.8,94.6,66,4.01,3.3,Platinum,Luxury,Mobile,3
CUST010247,24,Male,West,10000.0,676.55,34774,1.9,24.1,117,5.27,4.1,Bronze,Fashion,Desktop,0
CUST010248,29,Male,West,84333.47,4927.07,136363,13.3,86.3,60,2.29,4.9,Platinum,Sports,Desktop,3
CUST010249,41,Male,East,10000.0,338.2,23188,1.4,6.9,101,2.48,3.3,Bronze,Sports,Desktop,4
CUST010250,42,Male,East,55022.16,2227.68,97478,13.8,67.9,13,4.44,4.1,Platinum,Sports,Mobile,1
CUST010251,32,Female,South,39314.12,1850.42,94687,12.5,85.7,56,3.34,3.2,Platinum,Fashion,Tablet,1
CUST010252,24,Male,West,10000.0,400.62,33598,1.0,18.2,4,5.15,3.7,Silver,Electronics,Mobile,0
CUST010253,45,Male,North,10000.0,309.25,28495,1.1,8.4,35,3.04,3.9,Bronze,Home & Garden,Desktop,4
CUST010254,19,Female,East,10000.0,476.57,39542,2.1,16.7,67,4.26,3.5,Gold,Electronics,Mobile,0
CUST010255,54,Female,West,10000.0,615.83,40368,4.2,45.4,24,2.39,4.0,Silver,Luxury,Mobile,2
CUST010256,50,Male,South,10000.0,214.59,21841,1.2,9.3,33,4.2,3.6,Bronze,Electronics,Tablet,4
CUST010257,38,Female,West,71736.98,4366.56,137255,18.1,90.3,28,3.23,4.2,Gold,Home & Garden,Tablet,3
CUST010258,45,Male,East,10000.0,471.45,19978,1.2,5.3,22,1.56,4.0,Silver,Electronics,Mobile,4
CUST010259,40,Female,East,42933.04,2355.24,60334,10.8,66.6,63,4.85,3.6,Bronze,Sports,Mobile,1
CUST010260,25,Female,South,10000.0,566.89,31094,3.1,10.3,32,5.67,3.9,Silver,Fashion,Tablet,0
CUST010261,27,Female,East,79097.2,4465.12,126350,19.7,102.1,22,3.52,3.4,Gold,Fashion,Desktop,3
CUST010262,48,Male,East,10000.0,279.18,21990,1.9,3.2,87,5.07,4.0,Bronze,Electronics,Desktop,4
CUST010263,39,Female,East,45778.17,3549.32,95370,13.8,47.3,8,4.5,3.9,Silver,Electronics,Tablet,1
CUST010264,34,Female,West,48897.84,2454.34,73443,16.8,81.5,17,5.14,4.4,Bronze,Fashion,Mobile,1
CUST010265,48,Female,South,10000.0,383.99,22135,1.0,9.2,55,1.61,4.2,Bronze,Electronics,Tablet,4
CUST010266,25,Female,West,122647.04,3912.49,84005,27.5,104.4,29,4.1,4.0,Gold,Luxury,Mobile,3
CUST010267,21,Female,East,10000.0,301.28,14619,1.1,21.1,32,5.68,3.1,Bronze,Electronics,Mobile,0
CUST010268,36,Male,North,10000.0,323.94,14990,1.3,10.1,44,2.31,3.5,Bronze,Luxury,Desktop,4
CUST010269,56,Male,West,10000.0,1065.15,40800,5.4,34.3,17,3.27,3.4,Silver,Electronics,Mobile,2
CUST010270,23,Female,North,10000.0,295.49,32553,1.0,18.6,16,5.66,3.1,Bronze,Sports,Mobile,0
CUST010271,60,Male,North,10000.0,852.87,50517,4.0,29.6,22,5.15,4.2,Bronze,Sports,Mobile,2
CUST010272,28,Male,North,10000.0,337.7,29087,2.1,17.3,49,6.73,3.7,Silver,Electronics,Mobile,0
CUST010273,33,Female,West,79563.62,3879.73,146863,18.4,91.4,35,3.77,4.3,Platinum,Electronics,Desktop,3
CUST010274,62,Female,North,10000.0,750.5,54780,4.2,36.9,19,4.54,3.7,Silver,Electronics,Desktop,2
CUST010275,33,Male,West,10000.0,365.74,24621,1.0,5.3,47,1.3,4.2,Bronze,Electronics,Desktop,4
CUST010276,24,Female,North,10000.0,436.61,29130,2.1,17.5,8,3.92,2.9,Silver,Fashion,Mobile,0
CUST010277,57,Male,East,10000.0,509.72,46444,1.0,37.2,14,4.0,5.0,Silver,Fashion,Tablet,2
CUST010278,18,Female,South,10000.0,597.37,26556,3.7,20.4,8,4.89,4.1,Gold,Luxury,Mobile,0
CUST010279,51,Male,South,10000.0,291.24,22143,1.0,5.0,21,2.57,4.8,Bronze,Electronics,Tablet,4
CUST010280,42,Female,West,46659.03,2222.12,102155,13.1,58.2,11,5.68,3.6,Gold,Sports,Mobile,1
CUST010281,41,Male,South,40980.24,2328.88,87881,14.0,54.6,11,2.55,3.1,Platinum,Sports,Tablet,1
CUST010282,30,Male,East,52428.22,2284.84,89836,9.3,62.7,5,4.52,4.6,Platinum,Fashion,Mobile,1
CUST010283,27,Male,South,87114.13,3603.88,133874,20.5,90.3,38,3.24,4.1,Platinum,Luxury,Mobile,3
CUST010284,30,Male,South,49627.81,1962.97,92637,10.9,62.9,72,4.95,3.0,Gold,Home & Garden,Desktop,1
CUST010285,27,Female,East,108050.74,5262.31,130209,17.8,83.3,18,1.81,4.5,Platinum,Home & Garden,Tablet,3
CUST010286,26,Male,East,87857.28,5607.26,100174,13.8,96.1,60,3.13,4.0,Platinum,Sports,Mobile,3
CUST010287,30,Female,South,45757.22,2372.28,82968,11.4,69.1,28,3.66,4.5,Platinum,Home & Garden,Mobile,1
CUST010288,24,Male,North,10000.0,310.15,23267,2.8,3.5,37,4.39,3.3,Bronze,Electronics,Mobile,0
CUST010289,19,Male,West,10000.0,454.01,26759,2.1,14.4,37,5.98,3.1,Bronze,Electronics,Mobile,0
CUST010290,32,Female,North,42463.95,1805.24,98039,8.4,79.3,20,4.84,2.9,Gold,Sports,Tablet,1
CUST010291,38,Female,East,10000.0,310.18,21369,1.0,5.8,26,3.07,4.3,Bronze,Electronics,Tablet,4
CUST010292,24,Male,North,10000.0,591.89,28212,1.8,17.5,72,4.52,3.3,Bronze,Electronics,Desktop,0
CUST010293,50,Male,North,10000.0,221.37,16405,1.0,10.8,24,4.81,4.8,Bronze,Fashion,Tablet,4
CUST010294,64,Male,North,10000.0,788.42,39485,5.3,45.8,20,2.2,4.3,Gold,Home & Garden,Desktop,2
CUST010295,32,Female,East,60420.34,5456.66,109942,22.5,97.1,71,2.79,5.0,Platinum,Luxury,Mobile,3
CUST010296,26,Female,East,97411.87,4264.32,111455,18.6,84.4,33,3.12,4.1,Platinum,Sports,Tablet,3
CUST010297,32,Male,South,51101.37,2224.32,97907,10.0,45.2,67,5.16,3.1,Platinum,Luxury,Desktop,1
CUST010298,41,Male,South,10000.0,281.94,24189,2.1,7.4,22,2.91,4.3,Bronze,Electronics,Desktop,4
